external_id,title,text,topic,topic_score
e2ecae95-0247-4401-98f3-f451d5320c20,Falsche Vorwürfe und KI-generierte Fakes,"Die Veröffentlichung zahlreicher Dokumente der Epstein-Akten sorgt für hitzige Diskussionen im Netz. Doch darunter mischen sich auch KI-generierte Bilder und falsche Vorwürfe - etwa gegen Merkel und Stephanie zu Guttenberg.

Von Pascal Siggelkow, ARD-faktenfinder

""Angela Merkel wird über 300 mal in den Epstein-Akten erwähnt. Björn Höcke kommt in den Epstein-Akten gar nicht vor. Die Implikationen sollten klar sein"", schreibt ein Nutzer auf der Plattform X. Auch andere Nutzer erwähnen, dass die ehemalige Bundeskanzlerin Angela Merkel in den Epstein-Akten vorkommt und beschuldigen unter anderem die öffentlich-rechtlichen Medien, das zu verschweigen. Dabei geht aus den bislang veröffentlichten Dokumenten jedoch überhaupt nicht hervor, dass Merkel in irgendeiner Form in die Machenschaften des Sexualstraftäter Jeffrey Epstein involviert war.

Zwar stimmt es, dass Merkel in den veröffentlichten Dokumenten 314 Mal erwähnt wird, allerdings handelt es sich dabei vor allem um Nachrichten-Newsletter, in denen über sie berichtet wird. In vielen weiteren Mails zwischen Epstein und dem ehemaligen Chefstrategen von US-Präsident Donald Trump, Steve Bannon, äußern sich die beiden abfällig über Merk",Vermischtes,0.30443737
tagesschau_fm-story-swr-a59036f0-9b17-30fe-9d8d-d0ba7d8375e7,Bundesbank in Mainz tauscht Millionen D-Mark in Euro um,"Seit 24 Jahren gibt es inzwischen das Euro-Bargeld. Doch immer noch werden jedes Jahr Millionen D-Mark bei der Bundesbank in Mainz zurückgegeben oder in die Filiale geschickt.

Von SWR

Wie viel Geld wurde 2025 getauscht?Ist der Umtausch auch per Post möglich?Was passiert mit den alten Scheinen?Wo und bis wann kann ich D-Mark tauschen?Wie viel D-Mark ist noch nicht getauscht?

In den Filialen der Bundesbank in Rheinland-Pfalz und im Saarland sind im vergangenen Jahr mehr D-Mark in Euro gewechselt worden als ein Jahr zuvor. Umgetauscht wurden Scheine und Münzen im Gesamtwert von gut 7,6 Millionen D-Mark. Im Jahr 2024 waren es rund 7,2 Millionen D-Mark. Bundesweit tauschte die Bundesbank im Jahr 2025 knapp 53,1 Millionen D-Mark um.

Bis zu 50 Umtauschgeschäfte am Tag in Mainz

Bei der Bundesbank-Filiale in Mainz kommen täglich Menschen an den Schalter, um alte Münzen oder Scheine zu tauschen. ""Mal sind es nur wenige, mal bis zu 50 Umtauschgeschäfte an einem Tag"", sagt Michael Schiff von der Bundesbank dem SWR. Rund 1,2 Millionen Mark wurden alleine hier am Schalter im vergangenen Jahr getauscht.

Mainzer Bundesbank-Filiale tauscht auch per Post um

Außerdem ist die Mainzer Filiale fü",Infrastruktur,0.45383155
d5f91cc6-929d-477c-b759-15e7ceaadd9a,Lübeck: Heizungsprobleme belasten Schulen,"Alte Heizungsanlagen führen an mehreren Lübecker Schulen zu Ausfällen. Kurzfristige Lösungen sollen Unterricht sichern.

Heizungsprobleme an mehreren Lübecker Schulen sorgen weiter für Unruhe bei Eltern und Schülern. Am Montag waren die Oberschule zum Dom, die Domschule sowie die Friedrich-List-Schule betroffen, an der Ahornschule blieben ebenfalls einige Klassen kälter als sonst. Besorgte Eltern hatten sich bei NDR Schleswig-Holstein gemeldet, weil sie sich im Stich gelassen fühlten. Laut Stadt liegt die Ursache in der veralteten Heizungsanlage, die drei Gebäude versorgt und mit den kalten Temperaturen der letzten Tage überfordert war. Fachleute prüfen nun die Ursache, Elektroheizungen sorgen vorübergehend für Wärme.

Strukturelle Probleme durch veraltete Technik

Die Hansestadt erklärt, dass viele Schulgebäude inzwischen das technische Lebensalter ihrer Heizungen überschritten hätten. Wartungen würden regelmäßig durchgeführt, können aber verschleißbedingte Ausfälle nicht verhindern. Auch die Verfügbarkeit von Ersatzteilen nehme ab. Dieser Zustand sei insbesondere dem hohen Instandhaltungsstau aufgrund unzureichender finanzieller und personeller Ressourcen über Jahrzehnte geschuld",Infrastruktur,0.47165027
tagesschau_fm-story-swr-2aef7590-1dfd-33e9-b303-02d2598ecdca,Mann stürzt in eiskalte Nahe - Suche vorerst eingestellt ,"Rettungskräfte haben stundenlang nach einem 63-Jährigen gesucht, der bei Bad Sobernheim (Kreis Bad Kreuznach) in die Nahe gestürzt ist. Taucher und Drohnen waren im Einsatz - bislang ohne Erfolg.

Von Vanessa Siemers, Katja Jorwitz

Zeugen hatten am Donnerstagvormittag die Rettungskräfte alarmiert. Sie hatten beobachtet, wie der Mann bei Reinigungsarbeiten im Industriegebiet von Bad Sobernheim in die Nahe gestürzt war. Als der 63-Jährige einen Baum fällen wollte, war er wohl ausgerutscht und ins Wasser gefallen. Seitdem sei der Mann nicht mehr gesehen worden, so die Polizei in Kirn.

Schwierige Bedingungen erschweren die Suche

Mit Tauchern und Drohnen haben Polizei, DLRG und Feuerwehr nach dem 63-Jährigen gesucht. Mehr als 100 Rettungskräfte seien ausgerückt, wie ein Sprecher des Katastrophenschutzes des Landkreises Bad Kreuznach sagte. Auch Spezialfahrzeuge, mit denen die schwer zugänglichen Uferbereiche abgesucht werden können, waren im Einsatz - allerdings ohne Erfolg.

Suchaktion eingestellt - Mann bleibt vermisst

Inzwischen wurde die Suchaktion eingestellt. Ob sie Freitagfrüh fortgesetzt wird, steht noch nicht fest. Denn die Überlebenschancen bei dem kalten Wetter und eisige",Vermischtes,0.3266613
5724f3e9-a695-4559-91b6-cdcc3eb8ba30,Weniger Schulabgänger finden in Hamburg einen Ausbildungsplatz,"Von der Schule direkt in die Ausbildung: Das haben im vergangenen Jahr 39 Prozent aller Hamburger Stadtteilschülerinnen und -schüler geschafft, die nach der zehnte Klasse  abgegangen sind. Das ist der schlechteste Wert seit Jahren, bestätigte die Schulbehörde auf Nachfrage des NDR Hamburg.

Keine Jugendliche und kein Jugendlicher sollen verloren gehen. Mit diesem Anspruch war der frühere Hamburger Bürgermeister Olaf Scholz (SPD) angetreten. Sein Ziel: mithilfe der Jugendberufsagenturen den Übergang von Schule in Ausbildung zu verbessern. Das war dem Hamburger Senat lange Zeit auch gelungen. Inzwischen gibt es aber wieder einen Abwärtstrend.

Schulbehörde: Lage auf dem Ausbildungsmarkt schwierig

Im vergangenen Jahr hatten nur noch 39 Prozent der Jugendlichen den direkten Übergang von der Schule in eine Berufsausbildung geschafft. Das sind fünf Prozentpunkte weniger als im Jahr 2023. Die zuständige Schulbehörde begründet das mit einer schwierigen Lage auf dem Ausbildungsmarkt und der steigenden Zahl an Jugendlichen, die einen Ausbildungsplatz suchen.

Hamburgs Linke befürchtet Verfestigung des Trends

Allerdings hatte die Behörde den Abwärtstrend in einer Pressemitteilung nur am Ran",Gesellschaft,0.42555922
tagesschau_fm-story-swr-1ad65ca6-e5a8-3e50-8b06-453f5aa5ff00,Interview: Auslandssemester in den USA für RPTU-Studis noch attraktiv?,"Einreiseverbote trotz Visum, unklare Finanzierung und politische Unberechenbarkeit verunsichern Studierende der RPTU Kaiserslautern mit Studienplänen in den USA.

Von Viktoria Machleidt

Die USA zählen eigentlich zu den beliebtesten Zielen für deutsche Studierende im Ausland. Doch viele denken inzwischen zweimal darüber nach, ob sie das Risiko eines Aufenthalts in den Staaten eingehen. Wie groß ist das Interesse an einem USA-Studium an der RPTU noch? Das haben wir Dr. Parya Memar gefragt, Leiterin des Referats Internationale Angelegenheiten an der RPTU Kaiserslautern.

SWR Aktuell: Ist ein Auslandsaufenthalt in den USA bei Studierenden noch immer heiß umkämpft?

Dr. Parya Memar: Die Verunsicherung bei den Studierenden merken wir schon. Wir beobachten, dass es drei verschiedene Kategorien gibt, weshalb sich manche Studierenden die Frage stellen, ob sie noch in die USA wollen. Erstens sind letztes Jahres tatsächlich einige Studierende – obwohl sie ein Visum hatten - an der Grenze zurückgeschickt worden. Das waren zwar Einzelfälle, trotzdem hat das natürlich auch die Zielgruppe verunsichert, sodass sie gesagt haben: Selbst wenn ich ein Visum erhalte, habe ich keine Sicherheit, dass ic",Politik,0.3764177
tagesschau_fm-story-swr-0a6039d5-edb3-3f9f-ae28-a6347fccb572,"Nach Messerangriff in Ulmer Media Markt: ""Es ist ein Schockmoment für alle""","Ein Tag nach dem Messerangriff im Media Markt in Ulm sitzt der Schock bei allen Betroffenen tief. Der Elektronikfachmarkt bleibt am Donnerstag geschlossen, das Motiv der Tat ist noch immer unklar.

Von SWR

Nach dem Messerangriff am Mittwoch im Media Markt in Ulm zeigt sich das Unternehmen erschüttert: Einer ihrer Mitarbeiter sei bei der Tat lebensgefährlich verletzt worden, ein weiterer leicht verletzt, teilte eine Sprecherin des Unternehmens mit. Nach dem Angriff stellte die Polizei den mutmaßlichen Täter in der Nähe des Elektronikfachmarktes mit mehreren Schüssen. Der 29-jährige Flüchtling aus Eritrea liegt schwer verletzt auf einer Intensivstation.

Ulmer Media Markt am Donnerstag noch geschlossen

""Wir sind erschüttert über diesen tragischen Vorfall"", heißt es von Unternehmensseite. ""Unsere Gedanken sind bei den Verletzten, ihren Familien, Angehörigen und Freunden sowie unseren Kollegen."" Man sammle derzeit alle notwendigen Informationen, um einen umfassenden Überblick über die Gesamtlage zu erhalten. Am Donnerstag bleibt der Elektronikfachmarkt noch geschlossen.

Die Mitarbeitenden würden seit der Tat von der Notfallseelsorge betreut. ""Wir stellen eine weitere Betreuung siche",Vermischtes,0.26181138
tagesschau_fm-story-id-196a5c5f-8c53-4f5e-9754-0528bd6f5b79,Hanau: Trickbetrüger erbeuten Schmuck und Gold im Wert von 150.000-Euro,"Immer wieder warnt die Polizei, doch Telefonbetrügern gelingt es trotzdem regelmäßig, hohe Summen zu erbeuten: Jetzt traf es ein Ehepaar in Hanau besonders schlimm.

Über zwei Tage lang haben Kriminelle laut Polizei Druck auf ein Ehepaar im Raum Hanau ausgeübt, bis der Mann und die Frau am Mittwoch Goldmünzen und Schmuck im Wert von 150.000 Euro an die Täter herausgaben.

Die Kriminellen hatten sich nach Angaben der Ermittler am Telefon als Polizisten ausgegeben. Eine nahe Angehörige habe einen tödlichen Verkehrsunfall verursacht, logen sie, eine drohende Untersuchungshaft könne nur mit einer Kaution verhindert werden.

Die Täter hätten immer wieder mit dem Ehepaar telefoniert und mit der erlogenen Geschichte enorm Druck aufgebaut, berichtete die Polizei.

Mehrere Übergabetreffen vereinbart

Zum ersten Mal kontaktierten die Kriminellen das Paar demnach schon am Dienstagabend. Am gleichen Abend noch habe das Paar einen Teil der Wertgegenstände an einen Mann in Hanau-Klein-Auheim übergeben.

Am Folgetag hätten die Trickbetrüger den Mann und die Frau dann durch Anrufe zu zwei weiteren Treffen gedrängt: am Vormittag in Frankfurt-Höchst und am Nachmittag in der Jahnstraße in Hanau.

Noc",Vermischtes,0.1983585
f8f79c7e-d0c7-4708-a121-08d138e82260,Norderstedt: Abholung von Weihnachtsbäumen verzögert sich,"Als Grund nannte die Stadt die aktuelle Witterung sowie defekte Fahrzeuge. Ein angemietetes Fahrzeug soll aushelfen.

Weihnachten ist zwar einen Monat her, dennoch liegen in Norderstedt (Kreis Segeberg) immer noch viele Weihnachtsbäume am Straßenrand. Denn die Abholung durch das Betriebsamt verzögert sich. Als Grund nannte die Stadt auf NDR-Anfrage die aktuelle Witterung, durch die nicht alle Nebenstraßen befahrbar seien. Auch seien beide Fahrzeuge, die für die Abholung vorgesehen sind, wegen eines Defekts ausgefallen. Zwar habe man ein weiteres Fahrzeug angemietet, dennoch komme es zu Verzögerungen. Innerhalb der kommenden zwei Wochen sollen alle Bäume abgeholt werden, so die Einschätzung der Stadt Norderstedt.",Infrastruktur,0.46911025
e718977e-8700-4414-8e97-dbbc4f536aee,Schleswig-Holstein aktuell: Nachrichten im Überblick,"Nachrichten aus Schleswig-Holstein vom 12. Januar 2026 - kompakt und aktuell im Newsblog von NDR SH: Lesen Sie hier im Überblick, was im Land passiert und noch wichtig wird.

Das Wichtigste in Kürze:

Glätteunfälle auf Autobahnen in SHPolitiker und Verbände fordern, Zugausfälle aufzuarbeitenLandesbibliothek kauft verloren geglaubtes Werk von StormBussard steckt nach Kollision mit Auto in Kühlergrill festUnwetterwarnung vor Glatteis in Schleswig-HolsteinEisbrecher auf Elbe unterwegsMerz zu Besuch in Indien: U-Boot Deal für TKMS?Kieler-Woche-Organisatoren suchen Maskottchen für ParadeMehr Übernachtungsplätze für obdachlose Menschen in LübeckZwei Brände am Wochenende in DithmarschenFrost bringt Landwirten teilweise mehr ErntePlattdeutscher Schreibwettbewerb ""Vertell doch mal"" gestartetKioskbrand in Schleswig: Feuerwehr erfolgreichDas Wetter in Schleswig-Holstein

19:03 Uhr - Viele Glätteunfälle in SH - Sperrungen auf A7, A23 und A210

Auf den Straßen in Schleswig-Holstein ist es am Montag zu zahlreichen Glätteunfällen gekommen. An einem Unfall auf der A7 bei Quickborn (Kreis Pinneberg) waren insgesamt sechs Fahrzeuge beteiligt. Die Behörden sperrten die A7 in Richtung Hamburg, die A23",Infrastruktur,0.7336066
66b2d255-636e-4e7f-ba58-c7275266916a, Hafenrekord in Rostock: Doch US-Sanktionen bedrohen Ölumschlag,"Der Rostocker Hafen vermeldet einen Rekordumschlag. Doch während Passagierzahlen und Investitionen steigen, könnten US-Sanktionen ab Mai die Ölversorgung der Raffinerie PCK-Schwedt gefährden. Die Politik kämpft nun gegen die Zeit.

Von Juliane Mau

Der Rostocker Überseehafen trotzt dem wirtschaftlichen Trend: Zum dritten Mal in Folge knackt der größte Hafen Mecklenburg-Vorpommerns die 30-Millionen-Tonnen-Marke beim Warenumschlag. Das teilten die Hafenchefs heute auf ihrer Bilanz-Konferenz mit. Doch während der Hafen seinen Erfolg feiert, bedroht ein geopolitischer Konflikt diesen Kurs. Grund dafür: Das Tauziehen um mögliche US-Sanktionen gegen zwei Tochterunternehmen des russischen Konzerns Rosneft. Und diese Sanktionen könnten schon ab Mai die strategisch wichtigen Rohölimporte für die Raffinerie PCK Schwedt gefährden - ein Geschäftsbereich, der immerhin ein Fünftel des gesamten Rostocker Hafenumschlags ausmacht.

US-Sanktionen bedrohen Ölumschlag

Und darum geht es: Das Unternehmen Rosneft ist der Mehrheitsanteilseigner der PCK-Raffinerie in Schwedt und war in der Vergangenheit der Hauptlieferant von Rohöl über die Druschba-Pipeline nach Schwedt. Nach dem Embargo gegen russisches",Vermischtes,0.3496431
f6f73bbc-0b7f-465b-bd67-90bc61199f9e,Wolgast: Brand in einem Garagenkomplex ,"Zum Wochenstart musste die Feuerwehr in Wolgast zu einem Brand ausrücken. Eine Doppelgarage stand in Flammen.

Am frühen Montagmorgen gab es in einem Garagenkomplex in der Heberleinstraße in Wolgast (Landkreis Vorpommern-Greifswald) einen größeren Brand. Zahlreiche Einsatzkräfte von Feuerwehr, Polizei und Rettungsdienst eilten nach dem Notruf zum Einsatzort. Neben der Wolgaster Feuerwehr waren auch mehrere umliegende Wehren an den Löscharbeiten beteiligt. Nach ersten Informationen war eine Doppelgarage von dem Feuer betroffen. Mindestens zwei Garagen brannten vollständig aus. Davon betroffenen waren unter anderem ein Motorrad sowie ein Anhänger, die beide durch das Feuer vollständig zerstört wurden, so die Polizei. Die Feuerwehr hat danebenliegende Garagen geöffnet, um ein Übergreifen der Flammen zu verhindern. Verletzt wurde niemand. Die Brandursache ist bislang unklar. Die Polizei ermittelt jedoch nach eigener Aussage wegen des Verdachts der Brandstiftung.",Vermischtes,0.33892077
af64c20d-7d4c-484a-9e82-48ee86baf7d7,Recyceltes Polyester - mehr Schein als Sein?,"Recyceltes Polyester wird oft als ökologische Alternative angepriesen: Es soll die positiven Eigenschaften von Polyester mitbringen und trotzdem gut für die Umwelt sein. Doch beim Waschen setzt es offenbar Mikroplastik frei.

Von Katha Jansen, SWR

Es klingt nach einem guten Deal für Umwelt und Klima: Recyclingpolyester. Eine scheinbar deutlich grünere Alternative zur neuproduzierten Plastik-Kunstfaser auf Erdölbasis. Doch der Mikroplastikforscher Sedat Gündogdu von der Sabancı University Istanbul kommt in seinen Untersuchungen zu einem anderen Schluss. ""Recycling vermindert die Qualität der Materialien, und dadurch wird mehr Mikroplastik freigesetzt als bei Neustoffen.""

Gündogdu hat für eine aktuelle Studie im Auftrag der Changing Markets Foundation mit seinem Team Klamotten bekannter Fast-Fashion-Marken gekauft, gewaschen und den Mikroplastikausstoß verglichen. Ergebnis: Kleidungsstücke mit Recyclingpolyester gaben 55 Prozent mehr Mikroplastik ab als Stoffe mit neuem Polyester. Auch waren die freigesetzten Partikel deutlich kleiner.

Mikroplastik kommt bis ins Meer

Über unser Waschwasser gelangt das Mikroplastik in die Flüsse und schließlich bis ins Meer. Und das trotz Kläranla",Vermischtes,0.28716362
8e5bb692-a08a-4b0e-8b40-19a4b77a5413,Sinkende Container-Preise belasten Reedereien,"Ab Mitte Februar wollen der dänische Reederei-Konzern Maersk und Hapag-Lloyd aus Hamburg wieder durch das Rote Meer fahren. Die gute Nachricht könnte am Ende für einen Gewinnrückgang sorgen.

Das Rote Meer ist eine der wichtigsten Schifffahrtsrouten der Welt, sie verbindet Indien und den Mittleren Osten mit dem Mittelmeer. Doch zuletzt ruhte der Schiffsverkehr dort weitgehend. Wegen Angriffe der im Jemen ansässigen Huthi-Miliz nahmen große Reedereien einen Umweg um die Südspitze Afrikas. Das dauert zwar länger und ist teurer - doch Reedereien wie Moeller-Maersk konnten davon profitieren. Sie verlangten für die Strecke höhere Frachtraten, also höhere Preise pro Container. Zugleich standen insgesamt weniger Schiffe zur Verfügung; dies ließ die Frachtraten zusätzlich steigen.

Zuletzt hat sich die Lage im Roten Meer aber wieder entspannt: Angriffe der Huthi-Miliz auf Schiffe, die durch Straße von Bab el-Mandeb fahren - sie verbindet das Rote Meer mit dem Golf von Aden - haben nachgelassen. Deshalb hat die dänische Reederei Maersk bereits im Dezember und Januar erste erfolgreiche Testfahrten durch die Region unternommen. Ab Mitte Februar will sie wieder regelmäßig durch das Rote Meer f",Vermischtes,0.31220043
e18ef96c-d359-4c90-a073-a6ecf80c20a4,"Patienten zum ""Hitlergruß"" aufgefordert? Staatsschutz ermittelt","Im Landkreis Schaumburg ermittelt die Polizei gegen einen Rettungssanitäter. Der 53-jährige soll einen Patienten dazu aufgefordert haben, den ""Deutschen Gruß"" - auch bekannt als ""Hitlergruß"" - zu zeigen.

Wie eine Polizei-Sprecherin dem NDR Niedersachsen mitteilte, soll der Vorfall im Oktober in der Samtgemeinde Nenndorf bei einer Untersuchung im Rettungswagen passiert sein. Ein Sanitäter des Deutschen Roten Kreuzes wollte demnach bei einem Patienten mit medizinischem Notfall den Blutdruck messen. Um an seinen Arm zu kommen, soll der Sanitäter den Mann dann aufgefordert haben, den rechten Arm für den verfassungswidrigen Gruß zu heben. In dem Fall ermittelt nun der Staatsschutz.

Deutsches Rotes Kreuz distanziert sich von Vorfall

Laut Polizei ist es bislang das erste Mal, dass es so einen Vorfall im Landkreis Schaumburg gegeben hat. Ob es eine Dunkelziffer gebe, sei nicht bekannt. Das Deutsche Rote Kreuz distanziert sich von dem Vorfall. Extremistisches, diskriminierendes oder menschenverachtendes Verhalten widerspreche den Grundsätzen, heißt es in einer Stellungnahme. Derzeit werde die betreffende Person offenbar nicht mehr im Rettungsdienst eingesetzt. Zuerst hatten die ""Schaumbu",Infrastruktur,0.52023834
e391da1b-c08c-4f64-87b3-82c41c3f638d,Böllerverbot: Aus für privates Feuerwerk an Rostocks Stränden,"Alle Strandabschnitte gelten fortan als Ruhezonen, auch an Silvester. Das hat die Rostocker Bürgerschaft beschlossen.

Die Strände in Rostock sollen zum nächsten Jahreswechsel feuerwerksfrei sein. Das hat die Rostocker Bürgerschaft am Mittwochnachmittag beschlossen. Konkret gefordert wurden sogenannte Schutz- und Ruhezonen sowohl im Stadtgebiet als auch am Strand. Der Antrag kam von der Fraktion Grüne/Volt. Angenommen wurde allerdings erst einmal nur, dass alle Strandbereiche von Warnemünde bis Markgrafenheide an Silvester zur Ruhezone werden. Ob in den Stadtteilen auch Zonen entstehen, in denen Feuerwerke verboten werden, soll mit den Ortsbeiräten abgestimmt und nur auf deren ausdrücklichen Wunsch entschieden werden. Kritisiert wurde an den Verbotszonen, dass es schwierig werden könnte, die Durchsetzung der neuen Regeln zu kontrollieren. Vom Verbot ausgenommen sind die jedoch die Feuerwerke, die Hotels und Gastronomen zu Silvester in Warnemünde veranstalten.",Vermischtes,0.2770133
tagesschau_fm-story-WDR-e751eb6f-01cc-4be9-a069-ebca2c6de3d2,Geldautomat in Witten gesprengt: Fahndung läuft,"Explosion in Witten: Unbekannte haben in der Nacht auf Donnerstag einen Geldautomaten gesprengt. Die Täter sind auf der Flucht.

Anwohner hatten eine laute Explosion in der Bankfiliale gehört und die Polizei alarmiert. Die Beamten leiteten sofort eine großangelegte Fahndung ein, bei der auch ein Hubschrauber eingesetzt wurde. Von den Tätern fehlt aber jede Spur.

Ob sie tatsächlich Bargeld erbeuten konnten, ist bislang unklar.

Gebäude bleibt bewohnbar

Nach Angaben der Polizei ist das betroffene Gebäude weiterhin nutz- und bewohnbar. Ein Statiker überprüfte die Schäden vor Ort.

Unsere Quelle:

Polizeipräsidium Dortmund, Pressestelle Deutsche Presse-Agentur GmbH

Sendung: WDR 2, Lokalzeit Ruhrgebiet, 15.01.2025, 9:31 Uhr",Vermischtes,0.33098137
699c9435-b92a-4523-9bb4-3de80038e25f,Übersehen wegen Scheibenwischern: Auffahrunfall auf A19,"Laut Polizei hatte ein Fahrer das Auto vor ihm übersehen. Nach dem Unfall musste die Autobahn vollgesperrt werden.

Auf der A19 bei Glasewitz hat sich ein Autofahrer offenbar selbst die Sicht erschwert und dadurch einen Auffahrunfall verursacht. Nach ersten Erkenntnissen der Polizei soll der 53-Jährige während der Fahrt auf der rechten Spur seine Scheibenwischanlage bedient und dabei ein Auto vor ihm übersehen haben. In Fahrtrichtung Berlin kam es zum Zusammenstoß. Das vorausfahrende Fahrzeug schleuderte erst auf den Standstreifen und dann in die Mittelschutzplanke, ein 25-jähriger Mitfahrer verletzte sich dabei leicht. Der mutmaßliche Unfallverursacher und ein siebenjähriges Kind in seinem Auto mussten ebenfalls mit leichten Verletzungen behandelt werden. Der enstandene Sachschaden wird auf etwa 17.000 Euro geschätzt, beide Fahrzeuge mussten abgeschleppt werden. Die A19 war nach dem Unfall für rund zwei Stunden voll gesperrt.",Infrastruktur,0.38797602
88393e6c-3307-48d0-a98a-ca63ec8f62e6,Miniaturstadt Bützow: Reparaturen nach Vandalismus dauern an,"Unbekannte hatten im April 17 Modellhäuser beschädigt. Die Reparaturarbeiten laufen noch.

An den meisten Häusern seien die Reparaturen weitgehend abgeschlossen, erklärt Fördervereins-Vorsitzende Birgit Czarschka. Seit einem Dreivierteljahr arbeiten die Ehrenamtler daran. Mithilfe eines 3D-Druckers wurden Ersatzteile hergestellt. Besonders ärgerlich ist, dass nicht nur die beschädigten Fenster ausgetauscht werden mussten, sondern auch die eigentlich intakten an den betroffenen Häusern. Denn der Unterschied sei sonst zu deutlich erkennbar. Die Reparatur der Stiftskirche können die Helfer allerdings nicht allein stemmen, dafür wären die verzierten Fenster zu aufwendig. Eine Glaserei aus Sternberg befasst sich nun damit. Nur dank zahlreicher Spenden fassungsloser Bützower und Besucher sind die kostspieligen Reparaturen überhaupt möglich.

Videoüberwachung soll installiert werden

Täter wurden noch nicht gefasst, trotzdem sei der Fall inzwischen von der Polizei an die Staatsanwaltschaft übergeben worden, heißt es aus der Polizeiinspektion Güstrow. Damit Derartiges nicht erneut passiert, will der Förderverein eine Videoüberwachung im Bereich der Miniaturstadt installieren. Für einen erf",Vermischtes,0.28515917
81a6b163-dd50-42bb-ab41-2c834d807f8e,Königin Silvia aus Schweden kommt nach Flensburg,"Anfang Februar besucht sie zwei Einrichtungen, die mit ihr in Verbindung stehen.

Die schwedische Königin Silvia besucht am 5. und 6. Februar zwei Einrichtungen in Flensburg. Am Donnerstag wird sie in der ""Station Silvia"" des St.-Franziskus-Hospitals erwartet, die seit elf Jahren ihren Namen trägt, wie das Malteser-Klinikum mitteilt. Auf der Station werden Patientinnen und Patienten behandelt, bei denen eine akute Erkrankung zusätzlich zur bereits bestehenden Demenz einen stationären Aufenthalt erfordert.

Besuch im Malteser-Klinikum und einem Childhood-Haus

Am Freitag besucht Königin Silvia erstmals persönlich das Childhood-Haus von Pro Familia, eine Anlaufstelle für Kinder und Jugendliche, die körperliche oder sexuelle Gewalt erlebt haben. Hinter der Einrichtung im Marienhölzungsweg steht die World Childhood Foundation, die von Silvia gegründet wurde.

NDR.de | Regional-Update aus dem Studio Flensburg | 29.01.2026 | 12:43 Uhr",Vermischtes,0.2813421
c9f5ddca-1844-4607-9520-a33fe62c4caa,Niedrigwasser sorgt für eingeschränkten Fährverkehr,"Besonders betroffen ist die Verbindung zwischen dem Festland sowie Föhr und Amrum.

Auf der Föhr-Amrum-Linie (Kreis Nordfriesland) kommt es an diesem Wochenende wegen Niedrigwassers zu Änderungen in den Fährfahrplänen. Wie die Wyker Dampfschiffsreederei (W.D.R.) mitteilt, sei anhaltender Ostwind der Grund für den deutlich gesunkenen Wasserstand an der Westküste. Er drücke das Wasser aus den Häfen.

Ausfälle und Verschiebungen im Fährverkehr

Bereits am Freitagmorgen kam es zu Ausfällen und Verschiebungen auf der Föhr-Amrum-Linie. Für Sonnabend kündigte die W.D.R. weitere Verzögerungen von bis zu einer Stunde an. Betroffen sind Abfahrten ab Föhr, Dagebüll und Amrum (alle Kreis Nordfriesland). Fahrgäste mit ausfallenden Verbindungen sollen selbstständig umbuchen. Weitere Änderungen je nach Wetterlage sind möglich.",Umwelt,0.35556746
1a7ac075-ad4d-4b52-a4d8-c6c7991e4554,Neuer Sicherheitsberater für Senioren,"Ältere Menschen im Kreis Vorpommern-Greifswald können sich beim neuen Seniorensicherheitsberater ab sofort Rat holen.

Der Landkreis Vorpommern-Greifswald hat einen neuen Sicherheitsberater für ältere Menschen. Das teilte ein Kreissprecher mit. Der ehemalige Polizeibeamte Bernd Kundt wird ab sofort Seniorinnen und Senioren beraten, wie sie beispielsweise Telefonbetrug erkennen können. Erst am vergangenen Freitag hatte eine 88-jährige Frau in Torgelow (Landkreis Vorpommern-Greifswald) 15.000 Euro und Wertgegenstände verloren. Sie hatte an ihrer Wohnungstür Geld und Gegenstände in gutem Glauben an einen Betrüger übergeben. Beratungstermine mit dem neuen Seniorensicherheitsberater können bei der Kreisverwaltung vereinbart werden.",Politik,0.36271155
